Unnamed: 0,State,District,Reg_id,date,mean,max,min
1105,Maharashtra,AMRAVATI,3004,14-01-2024,21.63241,28.858728,14.748621
1106,Maharashtra,AMRAVATI,3005,14-01-2024,20.776758,28.376734,12.932367
1107,Maharashtra,AMRAVATI,3006,14-01-2024,22.490808,29.208673,16.051569
1108,Maharashtra,AMRAVATI,3007,14-01-2024,20.722864,27.201593,14.447077
1109,Maharashtra,AMRAVATI,3008,14-01-2024,21.217707,28.953058,13.873896
1110,Maharashtra,AMRAVATI,3009,14-01-2024,22.780725,29.345728,16.330774
1111,Maharashtra,AMRAVATI,3010,14-01-2024,21.561975,27.49911,15.916498
1112,Maharashtra,AMRAVATI,3011,14-01-2024,21.179224,28.396235,13.439203
1113,Maharashtra,AMRAVATI,3012,14-01-2024,22.42373,29.166315,15.365137
1114,Maharashtra,AMRAVATI,3013,14-01-2024,22.06936,28.825068,15.602198
1115,Maharashtra,AMRAVATI,3014,14-01-2024,21.251032,27.983881,13.842005
1116,Maharashtra,AURANGABAD,4001,14-01-2024,21.744287,28.9667,13.457697
1117,Maharashtra,AURANGABAD,4002,14-01-2024,21.779963,28.264948,14.772547
1118,Maharashtra,AURANGABAD,4003,14-01-2024,21.766779,29.305109,13.341974
1119,Maharashtra,AURANGABAD,4004,14-01-2024,22.01568,28.41543,15.731501
1120,Maharashtra,AURANGABAD,4005,14-01-2024,21.521631,28.36651,14.10467
1121,Maharashtra,AURANGABAD,4006,14-01-2024,22.347559,29.577814,14.677942
1122,Maharashtra,AURANGABAD,4007,14-01-2024,21.601496,28.038355,14.804285
1123,Maharashtra,AURANGABAD,4008,14-01-2024,21.732538,28.231928,15.181635
1124,Maharashtra,AURANGABAD,4009,14-01-2024,21.699213,29.405176,13.386133
1125,Maharashtra,BEED,5001,14-01-2024,23.34524,30.122705,15.945154
1126,Maharashtra,BEED,5002,14-01-2024,23.7091,30.514643,15.333979
1127,Maharashtra,BEED,5003,14-01-2024,23.561335,30.383722,16.018793
1128,Maharashtra,BEED,5004,14-01-2024,23.17843,30.109491,15.720301
1129,Maharashtra,BEED,5005,14-01-2024,22.767023,30.188929,14.952814
1130,Maharashtra,BEED,5006,14-01-2024,23.24792,30.013361,15.699457
1131,Maharashtra,BEED,5007,14-01-2024,22.844965,29.974054,15.233973
1132,Maharashtra,BEED,5008,14-01-2024,23.300837,30.254602,15.698023
1133,Maharashtra,BEED,5009,14-01-2024,23.858088,30.522547,15.98324
1134,Maharashtra,BEED,5010,14-01-2024,23.565516,30.422266,15.817072
1135,Maharashtra,BEED,5011,14-01-2024,23.17608,30.321924,15.839869
1136,Maharashtra,BHANDARA,6001,14-01-2024,24.33874,29.431086,18.203394
1137,Maharashtra,BHANDARA,6002,14-01-2024,24.864985,30.237268,18.968164
1138,Maharashtra,BHANDARA,6003,14-01-2024,24.658442,29.753962,18.633173
1139,Maharashtra,BHANDARA,6004,14-01-2024,24.03686,29.110987,17.836695
1140,Maharashtra,PALGHAR,5008,14-01-2024,24.580439,31.534449,17.716486
1141,Maharashtra,PALGHAR,5007,14-01-2024,25.353418,31.10702,19.687494
1142,Maharashtra,PALGHAR,5006,14-01-2024,24.767206,32.01702,17.412622
1143,Maharashtra,PALGHAR,5005,14-01-2024,23.72973,29.0328,18.415918
1144,Maharashtra,PALGHAR,5004,14-01-2024,25.040949,30.410486,19.822626
1145,Maharashtra,PALGHAR,5003,14-01-2024,23.395838,30.359644,16.374598
1146,Maharashtra,PALGHAR,5002,14-01-2024,23.720453,30.953913,16.38598
1147,Maharashtra,PALGHAR,5001,14-01-2024,24.16366,29.575312,18.83758
1148,Maharashtra,YAVATMAL,4016,14-01-2024,24.752039,30.613855,17.927881
1149,Maharashtra,YAVATMAL,4015,14-01-2024,23.851496,30.200464,16.359766
1150,Maharashtra,YAVATMAL,4014,14-01-2024,24.833155,30.792871,18.120295
1151,Maharashtra,YAVATMAL,4013,14-01-2024,24.531672,30.4974,16.98031
1152,Maharashtra,YAVATMAL,4012,14-01-2024,23.909998,29.98031,16.545221
1153,Maharashtra,YAVATMAL,4011,14-01-2024,23.060328,29.541742,15.7521
1154,Maharashtra,YAVATMAL,4010,14-01-2024,24.593622,30.57583,17.73202
1155,Maharashtra,YAVATMAL,4009,14-01-2024,24.153986,30.417444,16.545527
1156,Maharashtra,YAVATMAL,4008,14-01-2024,24.480005,30.552546,17.388514
1157,Maharashtra,YAVATMAL,4007,14-01-2024,24.05987,30.3688,16.871332
1158,Maharashtra,YAVATMAL,4006,14-01-2024,24.308893,30.537683,17.021479
1159,Maharashtra,YAVATMAL,4005,14-01-2024,23.8128,30.138971,16.188715
1160,Maharashtra,YAVATMAL,4004,14-01-2024,23.434992,29.805323,15.938379
1161,Maharashtra,YAVATMAL,4003,14-01-2024,24.385157,30.55697,17.243372
1162,Maharashtra,YAVATMAL,4002,14-01-2024,23.359034,29.82931,16.324335
1163,Maharashtra,YAVATMAL,4001,14-01-2024,24.034388,30.413904,16.438776
1164,Maharashtra,WASHIM,3006,14-01-2024,23.19839,29.288263,15.939325
1165,Maharashtra,WASHIM,3005,14-01-2024,22.786646,29.26327,15.117243
1166,Maharashtra,WASHIM,3004,14-01-2024,23.434687,29.58053,16.189753
1167,Maharashtra,WASHIM,3003,14-01-2024,22.958826,29.276453,15.661219
1168,Maharashtra,WASHIM,3002,14-01-2024,22.640406,29.208673,15.03866
1169,Maharashtra,WASHIM,3001,14-01-2024,22.620234,29.235071,15.341944
1170,Maharashtra,WARDHA,2008,14-01-2024,23.883844,29.894587,17.35882
1171,Maharashtra,WARDHA,2007,14-01-2024,23.904505,29.691889,17.3901
1172,Maharashtra,WARDHA,2006,14-01-2024,24.583368,30.229334,18.451014
1173,Maharashtra,WARDHA,2005,14-01-2024,22.663355,28.732721,15.659235
1174,Maharashtra,WARDHA,2004,14-01-2024,24.433893,30.431421,17.552088
1175,Maharashtra,WARDHA,2003,14-01-2024,23.753412,30.065546,16.97317
1176,Maharashtra,WARDHA,2002,14-01-2024,21.850702,28.543512,14.432367
1177,Maharashtra,WARDHA,2001,14-01-2024,22.839685,29.05694,16.211298
1178,Maharashtra,THANE,1007,14-01-2024,25.560572,33.253014,17.724482
1179,Maharashtra,THANE,1006,14-01-2024,25.935999,31.236444,20.734797
1180,Maharashtra,THANE,1005,14-01-2024,24.185328,31.343805,16.702387
1181,Maharashtra,THANE,1004,14-01-2024,24.172937,31.036798,17.091852
1182,Maharashtra,THANE,1003,14-01-2024,25.60647,32.988,18.107935
1183,Maharashtra,THANE,1002,14-01-2024,25.40722,32.36654,18.368006
1184,Maharashtra,THANE,1001,14-01-2024,25.504938,32.997704,17.74795
1185,Maharashtra,SOLAPUR,11,14-01-2024,26.244104,31.88827,19.8948
1186,Maharashtra,SOLAPUR,10,14-01-2024,26.458307,32.092033,19.76568
1187,Maharashtra,SOLAPUR,9,14-01-2024,26.182093,31.870844,19.448206
1188,Maharashtra,SOLAPUR,8,14-01-2024,26.231348,32.080284,19.297632
1189,Maharashtra,SOLAPUR,7,14-01-2024,26.748194,32.408836,19.79629
1190,Maharashtra,SOLAPUR,5,14-01-2024,25.220942,31.223108,18.095057
1191,Maharashtra,SOLAPUR,4,14-01-2024,25.995264,31.872309,18.734247
1192,Maharashtra,SOLAPUR,3,14-01-2024,25.493158,31.480158,17.782587
1193,Maharashtra,SOLAPUR,2,14-01-2024,25.695917,31.615686,18.672846
1194,Maharashtra,SOLAPUR,1,14-01-2024,25.31344,31.090601,19.483912
1195,Maharashtra,SINDHUDURG,9008,14-01-2024,27.57458,32.284996,23.570612
1196,Maharashtra,SINDHUDURG,9007,14-01-2024,27.033228,34.44802,21.099695
1197,Maharashtra,SINDHUDURG,9006,14-01-2024,26.471247,32.862907,21.491785
1198,Maharashtra,SINDHUDURG,9005,14-01-2024,28.12646,32.144707,24.823694
1199,Maharashtra,SINDHUDURG,9004,14-01-2024,27.067713,33.364403,21.95727
1200,Maharashtra,SINDHUDURG,9003,14-01-2024,27.207178,34.36135,21.575525
1201,Maharashtra,SINDHUDURG,9002,14-01-2024,25.923975,33.105217,20.721033
1202,Maharashtra,SINDHUDURG,9001,14-01-2024,28.286188,32.85058,24.534998
1203,Maharashtra,SATARA,8011,14-01-2024,22.767878,29.334375,17.40069
1204,Maharashtra,SATARA,8010,14-01-2024,22.826777,29.488825,16.647394
1205,Maharashtra,SATARA,8009,14-01-2024,24.642359,30.68078,18.446894
1206,Maharashtra,SATARA,8008,14-01-2024,23.769526,31.01977,16.82641
1207,Maharashtra,SATARA,8007,14-01-2024,25.161158,30.974573,18.071619
1208,Maharashtra,SATARA,8006,14-01-2024,23.425837,30.550959,17.038874
1209,Maharashtra,SATARA,8005,14-01-2024,23.54214,29.778803,17.436152
1210,Maharashtra,SATARA,8004,14-01-2024,24.441126,30.447382,17.710077
1211,Maharashtra,SATARA,8003,14-01-2024,23.37533,29.60061,18.487299
1212,Maharashtra,SATARA,8002,14-01-2024,23.452051,30.310175,16.550867
1213,Maharashtra,SATARA,8001,14-01-2024,23.458979,30.335749,17.408686
1214,Maharashtra,SANGLI,7010,14-01-2024,24.230371,30.832544,17.92422
1215,Maharashtra,SANGLI,7009,14-01-2024,25.194544,31.240656,19.084345
1216,Maharashtra,SANGLI,7008,14-01-2024,24.165155,31.425104,17.588282
1217,Maharashtra,SANGLI,7007,14-01-2024,24.745996,31.002008,18.950953
1218,Maharashtra,SANGLI,7006,14-01-2024,25.126673,31.338587,19.365686
1219,Maharashtra,SANGLI,7005,14-01-2024,25.177332,31.152216,18.800379
1220,Maharashtra,SANGLI,7004,14-01-2024,25.785059,31.545221,19.620905
1221,Maharashtra,SANGLI,7003,14-01-2024,24.358698,30.720636,17.849756
1222,Maharashtra,SANGLI,7002,14-01-2024,26.301783,31.807734,20.072626
1223,Maharashtra,SANGLI,7001,14-01-2024,25.727472,31.496119,18.920649
1224,Maharashtra,RATNAGIRI,6009,14-01-2024,26.383356,33.740868,19.092798
1225,Maharashtra,RATNAGIRI,6008,14-01-2024,27.68722,32.55471,22.632654
1226,Maharashtra,RATNAGIRI,6007,14-01-2024,27.725977,33.680687,22.470697
1227,Maharashtra,RATNAGIRI,6006,14-01-2024,26.308435,33.4103,19.57644
1228,Maharashtra,RATNAGIRI,6005,14-01-2024,27.311914,34.040337,20.976221
1229,Maharashtra,RATNAGIRI,6004,14-01-2024,25.7904,32.78341,19.22082
1230,Maharashtra,RATNAGIRI,6003,14-01-2024,27.570856,31.783716,23.118433
1231,Maharashtra,RATNAGIRI,6002,14-01-2024,27.091303,32.074425,22.379816
1232,Maharashtra,RATNAGIRI,6001,14-01-2024,25.910547,32.964043,18.855036
1233,Maharashtra,RAIGAD,5015,14-01-2024,25.7922,30.82812,20.906946
1234,Maharashtra,RAIGAD,5014,14-01-2024,25.72915,32.023247,19.563654
1235,Maharashtra,RAIGAD,5013,14-01-2024,24.735193,31.937494,17.382044
1236,Maharashtra,RAIGAD,5012,14-01-2024,26.55633,31.06518,22.25387
1237,Maharashtra,RAIGAD,5011,14-01-2024,25.354517,31.222376,19.504175
1238,Maharashtra,RAIGAD,5010,14-01-2024,24.68786,32.268425,17.660059
1239,Maharashtra,RAIGAD,5009,14-01-2024,25.245691,30.922937,19.383387
1240,Maharashtra,RAIGAD,5008,14-01-2024,25.510248,31.763697,18.95495
1241,Maharashtra,RAIGAD,5007,14-01-2024,26.042688,30.440577,21.634851
1242,Maharashtra,RAIGAD,5006,14-01-2024,26.206049,32.338066,20.30758
1243,Maharashtra,RAIGAD,5005,14-01-2024,25.126795,32.561455,17.887476
1244,Maharashtra,RAIGAD,5004,14-01-2024,24.545954,32.126366,17.393457
1245,Maharashtra,RAIGAD,5003,14-01-2024,24.854334,31.930292,17.177729
1246,Maharashtra,RAIGAD,5002,14-01-2024,24.638361,31.302912,17.125086
1247,Maharashtra,RAIGAD,5001,14-01-2024,25.686152,30.267664,21.114435
1248,Maharashtra,PUNE,4014,14-01-2024,23.146235,30.607721,16.193598
1249,Maharashtra,PUNE,4013,14-01-2024,22.782526,30.338953,15.02508
1250,Maharashtra,PUNE,4012,14-01-2024,23.603144,30.22732,18.126093
1251,Maharashtra,PUNE,4011,14-01-2024,22.316278,29.56698,15.98797
1252,Maharashtra,PUNE,4010,14-01-2024,23.347437,30.389154,16.629969
1253,Maharashtra,PUNE,4009,14-01-2024,23.324854,29.938257,16.381617
1254,Maharashtra,PUNE,4008,14-01-2024,22.476496,29.399439,15.4847355
1255,Maharashtra,PUNE,4007,14-01-2024,21.922754,28.700647,15.394007
1256,Maharashtra,PUNE,4006,14-01-2024,24.979334,31.081354,17.691248
1257,Maharashtra,PUNE,4005,14-01-2024,22.428827,29.693659,16.04867
1258,Maharashtra,PUNE,4004,14-01-2024,24.105494,30.833673,17.139185
1259,Maharashtra,PUNE,4003,14-01-2024,22.554987,29.671137,16.419
1260,Maharashtra,PUNE,4002,14-01-2024,24.492945,30.875177,18.196436
1261,Maharashtra,PUNE,4001,14-01-2024,22.2745,29.386591,14.919397
1262,Maharashtra,PARBHANI,3009,14-01-2024,23.397852,30.390406,15.564447
1263,Maharashtra,PARBHANI,3008,14-01-2024,23.149775,29.748346,15.262079
1264,Maharashtra,PARBHANI,3007,14-01-2024,23.930048,30.492243,16.196863
1265,Maharashtra,PARBHANI,3006,14-01-2024,23.166254,30.051935,15.205622
1266,Maharashtra,PARBHANI,3005,14-01-2024,23.647547,30.262873,15.838068
1267,Maharashtra,PARBHANI,3004,14-01-2024,23.808283,30.550104,16.191767
1268,Maharashtra,PARBHANI,3003,14-01-2024,23.365168,30.12655,15.350336
1269,Maharashtra,PARBHANI,3002,14-01-2024,23.274897,29.57815,15.355219
1270,Maharashtra,PARBHANI,3001,14-01-2024,23.581598,30.385675,15.905237
1271,Maharashtra,OSMANABAD,2008,14-01-2024,24.013788,30.528223,16.567652
1272,Maharashtra,OSMANABAD,2007,14-01-2024,24.252161,29.889887,18.397913
1273,Maharashtra,OSMANABAD,2006,14-01-2024,25.302332,30.996332,19.134668
1274,Maharashtra,OSMANABAD,2005,14-01-2024,25.290552,31.43072,17.826746
1275,Maharashtra,OSMANABAD,2004,14-01-2024,24.51211,30.48443,17.920374
1276,Maharashtra,OSMANABAD,2003,14-01-2024,24.272852,30.05865,18.260828
1277,Maharashtra,OSMANABAD,2002,14-01-2024,23.731043,30.07992,16.694513
1278,Maharashtra,OSMANABAD,2001,14-01-2024,24.56753,30.963404,17.07171
1279,Maharashtra,NASIK,1015,14-01-2024,21.375238,29.407587,12.682978
1280,Maharashtra,NASIK,1014,14-01-2024,22.638758,29.408411,15.991968
1281,Maharashtra,NASIK,1013,14-01-2024,21.996546,28.096888,16.376245
1282,Maharashtra,NASIK,1012,14-01-2024,21.675104,29.003962,14.443323
1283,Maharashtra,NASIK,1011,14-01-2024,22.236048,28.710352,15.887842
1284,Maharashtra,NASIK,1010,14-01-2024,21.064325,28.928919,13.208704
1285,Maharashtra,NASIK,1009,14-01-2024,21.70489,28.300928,15.862726
1286,Maharashtra,NASIK,1008,14-01-2024,21.946161,29.747675,13.980371
1287,Maharashtra,NASIK,1007,14-01-2024,21.366755,29.532953,12.897882
1288,Maharashtra,NASIK,1006,14-01-2024,20.594172,26.865503,14.836206
1289,Maharashtra,NASIK,1005,14-01-2024,22.325495,28.79455,16.480219
1290,Maharashtra,NASIK,1004,14-01-2024,21.441126,27.764368,15.70553
1291,Maharashtra,NASIK,1003,14-01-2024,19.872583,27.912012,11.675318
1292,Maharashtra,NASIK,1002,14-01-2024,20.353083,28.582575,11.910822
1293,Maharashtra,NASIK,1001,14-01-2024,20.076685,27.19784,13.314936
1294,Maharashtra,NANDURBAR,6,14-01-2024,20.988611,27.752497,14.926874
1295,Maharashtra,NANDURBAR,5,14-01-2024,20.82226,28.765863,13.156733
1296,Maharashtra,NANDURBAR,4,14-01-2024,22.125208,27.32339,17.010798
1297,Maharashtra,NANDURBAR,3,14-01-2024,21.265192,28.254816,14.55987
1298,Maharashtra,NANDURBAR,2,14-01-2024,20.172663,26.872278,13.692347
1299,Maharashtra,NANDURBAR,1,14-01-2024,21.214045,26.76922,16.082666
1300,Maharashtra,NANDED,9016,14-01-2024,24.81759,30.897364,17.38064
1301,Maharashtra,NANDED,9015,14-01-2024,24.328302,30.63952,16.574213
1302,Maharashtra,NANDED,9014,14-01-2024,24.656336,30.952845,17.249384
1303,Maharashtra,NANDED,9013,14-01-2024,24.369776,30.77218,17.153742
1304,Maharashtra,NANDED,9012,14-01-2024,24.665491,30.76504,16.94491
1305,Maharashtra,NANDED,9011,14-01-2024,24.260614,30.585077,16.86123
1306,Maharashtra,NANDED,9010,14-01-2024,24.162867,30.690119,16.583826
1307,Maharashtra,NANDED,9009,14-01-2024,24.684504,30.462427,17.67666
1308,Maharashtra,NANDED,9008,14-01-2024,24.272516,30.722498,16.78808
1309,Maharashtra,NANDED,9007,14-01-2024,24.764795,30.55633,17.29333
1310,Maharashtra,NANDED,9006,14-01-2024,24.563501,30.561243,16.786951
1311,Maharashtra,NANDED,9005,14-01-2024,24.914515,30.936335,17.745447
1312,Maharashtra,NANDED,9004,14-01-2024,24.418024,30.75094,17.468225
1313,Maharashtra,NANDED,9003,14-01-2024,24.775019,31.072748,17.677423
1314,Maharashtra,NANDED,9002,14-01-2024,24.844416,30.702631,17.359034
1315,Maharashtra,NANDED,9001,14-01-2024,24.456812,30.618433,16.615534
1316,Maharashtra,NAGPUR,8016,14-01-2024,24.416376,29.88949,18.265741
1317,Maharashtra,NAGPUR,8015,14-01-2024,22.848627,28.771967,15.999414
1318,Maharashtra,NAGPUR,8014,14-01-2024,23.373743,28.6253,17.156672
1319,Maharashtra,NAGPUR,8013,14-01-2024,23.389002,28.866724,16.877527
1320,Maharashtra,NAGPUR,8012,14-01-2024,21.895807,28.327173,14.50622
1321,Maharashtra,NAGPUR,8011,14-01-2024,23.770807,29.393152,17.025537
1322,Maharashtra,NAGPUR,8010,14-01-2024,24.228937,29.768091,17.962488
1323,Maharashtra,NAGPUR,8009,14-01-2024,23.164667,29.06225,16.18896
1324,Maharashtra,NAGPUR,8008,14-01-2024,23.481775,29.256464,16.445002
1325,Maharashtra,NAGPUR,8007,14-01-2024,24.09167,29.30453,17.73623
1326,Maharashtra,NAGPUR,8006,14-01-2024,24.383905,29.637934,18.05108
1327,Maharashtra,NAGPUR,8005,14-01-2024,22.645044,28.669306,15.433588
1328,Maharashtra,NAGPUR,8004,14-01-2024,24.015345,29.450006,17.395472
1329,Maharashtra,NAGPUR,8003,14-01-2024,23.076288,29.024897,15.905359
1330,Maharashtra,NAGPUR,8002,14-01-2024,23.925714,29.525599,17.53451
1331,Maharashtra,NAGPUR,8001,14-01-2024,24.663874,30.108484,18.73031
1332,Maharashtra,,7004,14-01-2024,26.218622,28.053339,24.626673
1333,Maharashtra,,7003,14-01-2024,25.896418,31.28222,20.677973
1334,Maharashtra,,7002,14-01-2024,26.085627,29.9927,22.282679
1335,Maharashtra,,7001,14-01-2024,26.198908,28.413477,24.198969
1336,Maharashtra,LATUR,6010,14-01-2024,23.828943,30.115229,16.767176
1337,Maharashtra,LATUR,6009,14-01-2024,23.458338,29.6271,16.625238
1338,Maharashtra,LATUR,6008,14-01-2024,23.389704,29.856775,16.303736
1339,Maharashtra,LATUR,6007,14-01-2024,23.626062,29.559565,17.122217
1340,Maharashtra,LATUR,6006,14-01-2024,23.460718,29.802668,16.558435
1341,Maharashtra,LATUR,6005,14-01-2024,24.085138,30.487635,16.820124
1342,Maharashtra,LATUR,6004,14-01-2024,23.492243,29.629633,16.703302
1343,Maharashtra,LATUR,6003,14-01-2024,23.598505,29.96078,16.482935
1344,Maharashtra,LATUR,6002,14-01-2024,23.675776,29.704493,17.229364
1345,Maharashtra,LATUR,6001,14-01-2024,23.762384,30.333033,16.266169
1346,Maharashtra,KOLHAPUR,5012,14-01-2024,24.468409,31.02926,18.525324
1347,Maharashtra,KOLHAPUR,5011,14-01-2024,24.960627,32.321617,18.509851
1348,Maharashtra,KOLHAPUR,5010,14-01-2024,25.175806,31.700953,19.713251
1349,Maharashtra,KOLHAPUR,5009,14-01-2024,24.346064,31.306879,18.518274
1350,Maharashtra,KOLHAPUR,5008,14-01-2024,24.091303,30.779932,18.196436
1351,Maharashtra,KOLHAPUR,5007,14-01-2024,24.123255,30.344141,18.47439
1352,Maharashtra,KOLHAPUR,5006,14-01-2024,24.078058,30.818628,18.00677
1353,Maharashtra,KOLHAPUR,5005,14-01-2024,25.179804,31.975641,19.581171
1354,Maharashtra,KOLHAPUR,5004,14-01-2024,23.658472,29.908869,18.405542
1355,Maharashtra,KOLHAPUR,5003,14-01-2024,24.24389,30.770105,19.098291
1356,Maharashtra,KOLHAPUR,5002,14-01-2024,25.089746,31.554071,19.719477
1357,Maharashtra,KOLHAPUR,5001,14-01-2024,24.367243,30.587671,19.304071
1358,Maharashtra,JALNA,4008,14-01-2024,22.766657,29.588556,14.518671
1359,Maharashtra,JALNA,4007,14-01-2024,22.708704,29.174524,14.638727
1360,Maharashtra,JALNA,4006,14-01-2024,22.318476,29.282679,14.006952
1361,Maharashtra,JALNA,4005,14-01-2024,21.777948,28.485926,14.037439
1362,Maharashtra,JALNA,4004,14-01-2024,22.52572,29.676691,14.441034
1363,Maharashtra,JALNA,4003,14-01-2024,21.454401,28.252344,13.738916
1364,Maharashtra,JALNA,4002,14-01-2024,22.022364,29.087763,13.947168
1365,Maharashtra,JALNA,4001,14-01-2024,22.448908,29.698786,14.705317
1366,Maharashtra,JALGAON,3015,14-01-2024,20.821009,28.968714,12.437891
1367,Maharashtra,JALGAON,3014,14-01-2024,20.73318,29.058039,12.641901
1368,Maharashtra,JALGAON,3013,14-01-2024,21.448328,29.228144,13.469568
1369,Maharashtra,JALGAON,3012,14-01-2024,21.626184,28.594843,14.585199
1370,Maharashtra,JALGAON,3011,14-01-2024,21.44839,28.66833,13.836481
1371,Maharashtra,JALGAON,3010,14-01-2024,21.150568,28.962122,13.069971
1372,Maharashtra,JALGAON,3009,14-01-2024,21.30932,29.041346,13.308405
1373,Maharashtra,JALGAON,3008,14-01-2024,21.1365,29.18551,13.273035
1374,Maharashtra,JALGAON,3007,14-01-2024,21.199366,29.043634,13.099085
1375,Maharashtra,JALGAON,3006,14-01-2024,20.823938,28.676874,13.14419
1376,Maharashtra,JALGAON,3005,14-01-2024,22.395319,29.641138,15.445459
1377,Maharashtra,JALGAON,3004,14-01-2024,21.3453,29.024805,13.467157
1378,Maharashtra,JALGAON,3003,14-01-2024,21.239466,29.11355,13.229181
1379,Maharashtra,JALGAON,3002,14-01-2024,21.677454,29.1784,14.072321
1380,Maharashtra,JALGAON,3001,14-01-2024,21.251123,28.995966,13.618647
1381,Maharashtra,HINGOLI,2005,14-01-2024,23.133753,29.346704,15.534693
1382,Maharashtra,HINGOLI,2004,14-01-2024,24.225428,30.26272,16.533564
1383,Maharashtra,HINGOLI,2003,14-01-2024,23.629877,29.556604,16.327631
1384,Maharashtra,HINGOLI,2002,14-01-2024,24.119898,30.404657,16.281855
1385,Maharashtra,HINGOLI,2001,14-01-2024,23.90127,30.054163,16.084864
1386,Maharashtra,GONDIA,1008,14-01-2024,24.088068,29.125513,17.441004
1387,Maharashtra,GONDIA,1007,14-01-2024,23.918879,29.244593,18.001001
1388,Maharashtra,GONDIA,1006,14-01-2024,24.567621,29.653223,18.545008
1389,Maharashtra,GONDIA,1005,14-01-2024,24.266474,29.389582,18.110285
1390,Maharashtra,GONDIA,1004,14-01-2024,23.58465,28.853632,17.121119
1391,Maharashtra,GONDIA,1003,14-01-2024,24.474451,29.83291,18.606958
1392,Maharashtra,GONDIA,1002,14-01-2024,24.833094,30.155329,18.997492
1393,Maharashtra,GONDIA,1001,14-01-2024,23.807825,29.11477,17.690302
1394,Maharashtra,GARHCHIROLI,12,14-01-2024,25.497065,31.354242,19.949854
1395,Maharashtra,GARHCHIROLI,11,14-01-2024,25.58822,31.964075,19.389917
1396,Maharashtra,GARHCHIROLI,10,14-01-2024,24.580256,30.471094,18.717432
1397,Maharashtra,GARHCHIROLI,9,14-01-2024,24.467676,30.50094,18.405603
1398,Maharashtra,GARHCHIROLI,8,14-01-2024,25.32467,31.338587,19.289942
1399,Maharashtra,GARHCHIROLI,7,14-01-2024,25.27276,32.054802,18.36654
1400,Maharashtra,GARHCHIROLI,6,14-01-2024,24.820429,31.242273,18.513056
1401,Maharashtra,GARHCHIROLI,5,14-01-2024,24.87594,30.366632,19.198816
1402,Maharashtra,GARHCHIROLI,4,14-01-2024,25.377527,31.509333,19.458979
1403,Maharashtra,GARHCHIROLI,3,14-01-2024,24.288141,31.141047,17.202845
1404,Maharashtra,GARHCHIROLI,2,14-01-2024,24.84527,30.601831,19.153803
1405,Maharashtra,GARHCHIROLI,1,14-01-2024,25.354242,31.66833,19.390375
1406,Maharashtra,DHULE,9004,14-01-2024,21.244593,28.99322,13.50326
1407,Maharashtra,DHULE,9003,14-01-2024,20.944696,28.924707,13.315577
1408,Maharashtra,DHULE,9002,14-01-2024,20.704004,27.520075,14.077417
1409,Maharashtra,DHULE,9001,14-01-2024,21.39242,29.288477,13.295984
1410,Maharashtra,CHANDRAPUR,8014,14-01-2024,24.75033,30.524744,18.447382
1411,Maharashtra,CHANDRAPUR,8013,14-01-2024,24.959223,30.617548,19.70257
1412,Maharashtra,CHANDRAPUR,8012,14-01-2024,25.171442,31.002832,19.540918
1413,Maharashtra,CHANDRAPUR,8011,14-01-2024,25.239588,31.090937,19.334131
1414,Maharashtra,CHANDRAPUR,8010,14-01-2024,25.158411,31.113367,19.606104
1415,Maharashtra,CHANDRAPUR,8009,14-01-2024,24.902094,30.438288,19.291254
1416,Maharashtra,CHANDRAPUR,8008,14-01-2024,25.057062,30.8706,19.630365
1417,Maharashtra,CHANDRAPUR,8007,14-01-2024,25.100641,30.93139,18.443354
1418,Maharashtra,CHANDRAPUR,8006,14-01-2024,25.20437,30.808802,18.929163
1419,Maharashtra,CHANDRAPUR,8005,14-01-2024,25.288813,31.298212,19.762415
1420,Maharashtra,CHANDRAPUR,8004,14-01-2024,24.883173,30.3854,19.271692
1421,Maharashtra,CHANDRAPUR,8003,14-01-2024,25.064203,30.921686,19.30224
1422,Maharashtra,CHANDRAPUR,8002,14-01-2024,24.91836,30.492945,19.306757
1423,Maharashtra,CHANDRAPUR,8001,14-01-2024,24.94082,30.68249,19.00152
1424,Maharashtra,BULDHANA,7013,14-01-2024,22.334711,28.847406,14.501795
1425,Maharashtra,BULDHANA,7012,14-01-2024,21.527002,28.884546,14.089197
1426,Maharashtra,BULDHANA,7011,14-01-2024,20.900263,28.325556,13.695154
1427,Maharashtra,BULDHANA,7010,14-01-2024,21.519861,28.81103,14.100458
1428,Maharashtra,BULDHANA,7009,14-01-2024,21.56756,28.558496,13.976191
1429,Maharashtra,BULDHANA,7008,14-01-2024,22.3388,28.977106,14.680689
1430,Maharashtra,BULDHANA,7007,14-01-2024,21.32815,28.978083,13.625513
1431,Maharashtra,BULDHANA,7006,14-01-2024,22.730524,29.126154,14.994196
1432,Maharashtra,BULDHANA,7005,14-01-2024,21.881678,28.84167,14.38241
1433,Maharashtra,BULDHANA,7004,14-01-2024,21.007044,28.627924,13.830378
1434,Maharashtra,BULDHANA,7003,14-01-2024,22.09115,28.693262,14.280207
1435,Maharashtra,BULDHANA,7002,14-01-2024,21.931086,28.559565,14.281031
1436,Maharashtra,BULDHANA,7001,14-01-2024,21.55813,28.221796,13.923059
1437,Maharashtra,BHANDARA,6007,14-01-2024,23.725183,28.865442,17.315424
1438,Maharashtra,BHANDARA,6006,14-01-2024,24.574793,29.617212,18.420404
1439,Maharashtra,BHANDARA,6005,14-01-2024,24.74853,30.077692,18.766535
